timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772269081543,205,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-23,text,true,,281371,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269081841,285,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-24,text,true,,503022,312,1,1,https://baomoi.com/,151,0,29
1772269082127,584,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-24,text,true,,286541,323,2,2,https://baomoi.com/tin-moi.epi,446,0,0
1772269082448,316,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-25,text,true,,502565,312,1,1,https://baomoi.com/,144,0,33
1772269082766,201,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-25,text,true,,286533,323,1,1,https://baomoi.com/tin-moi.epi,79,0,0
1772269083048,228,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-26,text,true,,502525,312,1,1,https://baomoi.com/,127,0,26
1772269083278,241,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-26,text,true,,286454,323,1,1,https://baomoi.com/tin-moi.epi,133,0,0
1772269083637,322,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-27,text,true,,502985,312,1,1,https://baomoi.com/,167,0,31
1772269083960,215,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-27,text,true,,286557,323,1,1,https://baomoi.com/tin-moi.epi,87,0,0
1772269084246,332,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-28,text,true,,502779,312,1,1,https://baomoi.com/,172,0,29
1772269084579,214,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-28,text,true,,286540,323,1,1,https://baomoi.com/tin-moi.epi,91,0,0
1772269084849,326,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-29,text,true,,502550,312,1,1,https://baomoi.com/,163,0,28
1772269085176,189,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-29,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,84,0,0
1772269085436,267,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-30,text,true,,502543,312,1,1,https://baomoi.com/,136,0,26
1772269085703,187,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-30,text,true,,286477,323,1,1,https://baomoi.com/tin-moi.epi,84,0,0
1772269086037,306,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-31,text,true,,502551,312,1,1,https://baomoi.com/,148,0,29
1772269086345,186,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-31,text,true,,286453,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269086636,307,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-32,text,true,,502769,312,1,1,https://baomoi.com/,150,0,29
1772269086944,197,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-32,text,true,,286501,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269087251,319,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-33,text,true,,502561,312,1,1,https://baomoi.com/,167,0,30
1772269087571,173,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-33,text,true,,286509,323,1,1,https://baomoi.com/tin-moi.epi,77,0,0
1772269087851,313,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-34,text,true,,502998,312,1,1,https://baomoi.com/,141,0,27
1772269088165,178,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-34,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,79,0,0
1772269088436,268,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-35,text,true,,502778,312,1,1,https://baomoi.com/,135,0,29
1772269088705,192,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-35,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269089049,290,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-36,text,true,,502520,312,1,1,https://baomoi.com/,149,0,28
1772269089340,231,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-36,text,true,,286501,323,1,1,https://baomoi.com/tin-moi.epi,110,0,0
1772269089636,335,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-37,text,true,,502517,312,1,1,https://baomoi.com/,140,0,30
1772269089973,200,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-37,text,true,,286525,323,1,1,https://baomoi.com/tin-moi.epi,82,0,0
1772269090235,294,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-38,text,true,,502528,312,1,1,https://baomoi.com/,160,0,29
1772269090530,202,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-38,text,true,,286533,323,1,1,https://baomoi.com/tin-moi.epi,77,0,0
1772269090837,485,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-39,text,true,,502742,312,1,1,https://baomoi.com/,339,0,29
1772269091323,213,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-39,text,true,,286540,323,2,2,https://baomoi.com/tin-moi.epi,96,0,0
1772269091436,267,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-40,text,true,,502998,312,1,1,https://baomoi.com/,132,0,27
1772269091705,172,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-40,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269092037,312,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-41,text,true,,502840,312,1,1,https://baomoi.com/,137,0,26
1772269092350,179,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-41,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,87,0,0
1772269092636,254,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-42,text,true,,502826,312,1,1,https://baomoi.com/,128,0,26
1772269092892,224,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-42,text,true,,286524,323,1,1,https://baomoi.com/tin-moi.epi,97,0,0
1772269093246,268,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-43,text,true,,503242,312,1,1,https://baomoi.com/,145,0,26
1772269093515,191,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-43,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,80,0,0
1772269093836,266,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-44,text,true,,503250,312,1,1,https://baomoi.com/,129,0,25
1772269094103,192,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-44,text,true,,286485,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269094436,330,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-45,text,true,,502887,312,1,1,https://baomoi.com/,150,0,28
1772269094767,193,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-45,text,true,,286499,323,1,1,https://baomoi.com/tin-moi.epi,85,0,0
1772269095036,270,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-46,text,true,,502841,312,1,1,https://baomoi.com/,127,0,26
1772269095307,238,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-46,text,true,,286525,323,1,1,https://baomoi.com/tin-moi.epi,138,0,0
1772269095635,294,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-47,text,true,,503038,312,1,1,https://baomoi.com/,144,0,29
1772269095930,226,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-47,text,true,,286540,323,1,1,https://baomoi.com/tin-moi.epi,103,0,0
1772269096236,284,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-48,text,true,,502793,312,1,1,https://baomoi.com/,137,0,25
1772269096521,252,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-48,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,159,0,0
1772269096837,316,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-49,text,true,,502832,312,1,1,https://baomoi.com/,156,0,28
1772269097154,226,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-49,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,109,0,0
1772269097435,264,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-50,text,true,,503226,312,1,1,https://baomoi.com/,143,0,28
1772269097700,260,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-50,text,true,,286564,323,1,1,https://baomoi.com/tin-moi.epi,100,0,0
1772269102755,328,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,395616,340,2,2,https://baomoi.com/kham-pha-viet-nam-top335.epi,134,0,26
1772269106084,228,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,395663,340,2,2,https://baomoi.com/kham-pha-viet-nam-top335.epi,108,0,25
1772269106621,192,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,328817,324,3,3,https://baomoi.com/the-thao.epi,91,0,0
1772269110204,212,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,328850,324,3,3,https://baomoi.com/the-thao.epi,88,0,0
1772269111376,243,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,395671,340,4,4,https://baomoi.com/kham-pha-viet-nam-top335.epi,114,0,22
1772269112403,283,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,395782,340,4,4,https://baomoi.com/kham-pha-viet-nam-top335.epi,99,0,0
1772269114494,224,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,395647,340,4,4,https://baomoi.com/kham-pha-viet-nam-top335.epi,114,0,30
1772269115773,319,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,328834,324,5,5,https://baomoi.com/the-thao.epi,108,0,0
1772269115871,274,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,395663,340,5,5,https://baomoi.com/kham-pha-viet-nam-top335.epi,95,0,0
1772269117958,212,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,328794,324,5,5,https://baomoi.com/the-thao.epi,88,0,0
1772269118225,221,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,328802,324,5,5,https://baomoi.com/the-thao.epi,108,0,0
1772269119319,206,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,328810,324,6,6,https://baomoi.com/the-thao.epi,88,0,0
1772269121009,262,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-5,text,true,,395648,340,6,6,https://baomoi.com/kham-pha-viet-nam-top335.epi,137,0,33
1772269121373,209,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,395639,340,6,6,https://baomoi.com/kham-pha-viet-nam-top335.epi,77,0,0
1772269121614,152,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,395576,340,6,6,https://baomoi.com/kham-pha-viet-nam-top335.epi,88,0,0
1772269121949,206,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,395648,340,6,6,https://baomoi.com/kham-pha-viet-nam-top335.epi,96,0,0
1772269125302,335,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-6,text,true,,395758,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,118,0,37
1772269125383,278,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,328818,324,7,7,https://baomoi.com/the-thao.epi,92,0,0
1772269125801,267,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,395672,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,128,0,0
1772269125960,223,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-5,text,true,,328810,324,7,7,https://baomoi.com/the-thao.epi,115,0,0
1772269127373,202,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,328802,324,7,7,https://baomoi.com/the-thao.epi,92,0,0
1772269128186,199,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,328842,324,7,7,https://baomoi.com/the-thao.epi,97,0,0
1772269129868,182,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,395615,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,104,0,0
1772269130560,218,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-7,text,true,,395646,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,110,0,27
1772269131357,191,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,328810,324,7,7,https://baomoi.com/the-thao.epi,94,0,0
1772269131711,215,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-6,text,true,,328826,324,7,7,https://baomoi.com/the-thao.epi,104,0,0
1772269131906,218,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-5,text,true,,395631,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,94,0,0
1772269133132,247,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,395702,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,91,0,0
1772269133845,231,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,395639,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,103,0,0
1772269134871,208,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-7,text,true,,328818,324,7,7,https://baomoi.com/the-thao.epi,90,0,0
1772269135142,237,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,395631,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,95,0,0
1772269135934,240,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,328826,324,7,7,https://baomoi.com/the-thao.epi,101,0,0
1772269136295,240,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-6,text,true,,395719,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,101,0,0
1772269137250,190,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-5,text,true,,328801,324,7,7,https://baomoi.com/the-thao.epi,87,0,0
1772269137779,228,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,328819,324,7,7,https://baomoi.com/the-thao.epi,89,0,0
1772269138828,314,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,328842,324,7,7,https://baomoi.com/the-thao.epi,182,0,0
1772269140038,188,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-6,text,true,,328778,324,7,7,https://baomoi.com/the-thao.epi,91,0,0
1772269140481,194,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,328826,324,7,7,https://baomoi.com/the-thao.epi,93,0,0
1772269140573,251,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,395663,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,111,0,0
1772269141021,134,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-7,text,true,,395545,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,86,0,0
1772269141422,227,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-5,text,true,,395640,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,85,0,0
1772269141424,225,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,395686,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,91,0,0
1772269142480,234,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,395751,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,94,0,0
1772269143999,193,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,328849,324,7,7,https://baomoi.com/the-thao.epi,81,0,0
1772269144211,345,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-6,text,true,,395647,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,95,0,0
1772269144274,296,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,395735,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,90,0,0
1772269145875,183,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,328818,324,7,7,https://baomoi.com/the-thao.epi,82,0,0
1772269146416,218,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,328810,324,7,7,https://baomoi.com/the-thao.epi,106,0,0
1772269146581,219,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-7,text,true,,328826,324,7,7,https://baomoi.com/the-thao.epi,110,0,0
1772269146863,199,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-5,text,true,,328787,324,7,7,https://baomoi.com/the-thao.epi,93,0,0
1772269149079,214,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,395631,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,93,0,0
1772269149312,218,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,395647,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,94,0,0
1772269150637,220,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-6,text,true,,328840,324,7,7,https://baomoi.com/the-thao.epi,92,0,0
1772269150715,295,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-7,text,true,,395656,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,87,0,0
1772269151405,225,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,328858,324,7,7,https://baomoi.com/the-thao.epi,90,0,0
1772269151901,243,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,395672,340,7,7,https://baomoi.com/kham-pha-viet-nam-top335.epi,84,0,0
1772269153152,185,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-3,text,true,,328762,324,7,7,https://baomoi.com/the-thao.epi,102,0,0
1772269153759,197,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-5,text,true,,395663,340,6,6,https://baomoi.com/kham-pha-viet-nam-top335.epi,91,0,0
1772269155549,273,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-2,text,true,,395632,340,5,5,https://baomoi.com/kham-pha-viet-nam-top335.epi,132,0,0
1772269156235,249,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-4,text,true,,328819,324,4,4,https://baomoi.com/the-thao.epi,113,0,0
1772269156354,238,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-7,text,true,,328826,324,3,3,https://baomoi.com/the-thao.epi,130,0,0
1772269157024,224,GET - The thao,200,OK,Thread Group 3 - Kich ban tuy chinh 3-1,text,true,,328818,324,2,2,https://baomoi.com/the-thao.epi,85,0,0
1772269157776,229,GET - Kham pha Viet Nam,200,OK,Thread Group 3 - Kich ban tuy chinh 3-6,text,true,,395623,340,1,1,https://baomoi.com/kham-pha-viet-nam-top335.epi,97,0,0
